t,x,ts,tf
0.6390125,0.842,1.0080286,1.0177083
0.04385625,0.355,0.9999807,1.000143
0.8046718749999999,0.941,1.039283,1.0609869
0.4757718749999999,0.843,0.99987847,0.99936813
0.2729812499999999,0.032,1.1640561,2.9268787
0.7429625,0.493,1.5665997,1.8594346
0.288071875,0.008,1.3318973,3.806048
0.725621875,0.502,1.4977765,1.7724464
0.5024187499999999,0.388,1.2259473,1.4456892
0.4968593749999999,0.7030000000000001,1.0024524,1.0045896
0.4629531249999999,0.947,0.9997819,0.9992861
0.71566875,0.879,1.0191183,1.0377014
0.6278968749999999,0.26,2.1037133,2.629511
0.640353125,0.806,1.0131922,1.028629
0.0450125,0.784,1.0001746,1.0003617
0.133603125,0.431,1.0000812,1.0002555
0.8443124999999999,0.622,1.4481279,1.6738575
0.23786875,0.426,0.99995774,1.0000073
0.157525,0.984,1.0000222,1.0002239
0.87435625,0.892,1.103822,1.1627997
0.4852562499999999,0.126,2.1588535,3.0664964
0.8098093749999999,0.117,3.1189713,3.610651
0.3083031249999999,0.773,0.9999752,0.9999372
0.3419812499999999,0.311,1.0199347,1.057108
0.933503125,0.792,1.2738316,1.414701
0.918721875,0.052,3.4042504,3.8631392
0.671365625,0.811,1.0207787,1.0435125
0.671984375,0.415,1.6263679,1.970099
0.7555218749999999,0.13,2.9771311,3.5119784
0.72885625,0.781,1.0620075,1.1156902
0.1880468749999999,0.812,1.0000261,1.0001961
0.8200093749999999,0.6970000000000001,1.2546132,1.4086689
0.95935,0.659,1.5877194,1.8289641
0.01944375,0.862,1.0002044,1.0003989
0.8700249999999999,0.452,2.0256975,2.3771198
0.6776406249999999,0.553,1.2697179,1.4559283
0.9188375,0.053,3.4031267,3.860538
0.909565625,0.222,2.9684951,3.3531487
0.8010468749999999,0.179,2.9077024,3.3735201
0.22049375,0.233,0.99969363,0.9997734
0.7572343749999999,0.869,1.0378091,1.0691111
0.79489375,0.404,2.0102682,2.38943
0.9062375,0.708,1.3766527,1.5640931
0.839484375,0.407,2.115561,2.4908624
0.937540625,0.867,1.1858046,1.2813895
0.048271875,0.952,1.0001724,1.0003834
0.1010437499999999,0.182,0.9998557,0.99998146
0.06935,0.155,0.99976933,0.9998644
0.71594375,0.191,2.6651626,3.1945467
0.584190625,0.182,2.302428,2.9609957
0.16078125,0.548,1.000077,1.0002469
0.3937468749999999,0.977,0.99982184,0.999611
0.2996343749999999,0.149,1.0780455,1.4085269
0.936734375,0.685,1.4809811,1.6969163
0.34301875,0.085,1.5539548,2.8101773
0.67498125,0.424,1.6046429,1.9390221
0.2624937499999999,0.101,1.0096382,1.0757351
0.6003687499999999,0.676,1.0361217,1.0726233
0.33978125,0.774,0.99996305,0.9998201
0.5166999999999999,0.219,1.8685942,2.4949894
0.6144375,0.073,2.8106387,3.6262028
0.7994374999999999,0.5760000000000001,1.4678835,1.7110054
0.4539812499999999,0.8200000000000001,0.99989325,0.999401
0.3243343749999999,0.912,0.9999068,0.9998762
0.52773125,0.345,1.4147166,1.7576592
0.662315625,0.151,2.679252,3.294992
0.7918312499999999,0.59,1.4174852,1.644383
0.8401249999999999,0.781,1.166333,1.2726905
0.6408031249999999,0.8220000000000001,1.010792,1.0236686
0.1045343749999999,0.631,1.0001248,1.0003071
0.6153593749999999,0.728,1.0238061,1.0491151
0.6747249999999999,0.448,1.5271988,1.8324713
0.81604375,0.753,1.1701434,1.2824874
0.706478125,0.325,2.074448,2.5169318
0.7946874999999999,0.497,1.6829841,1.9924691
0.612815625,0.064,2.8292763,3.671293
0.2329781249999999,0.502,1.00001,1.0000892
0.20304375,0.019,0.9996357,1.0011334
0.2547062499999999,0.704,1.0000116,1.0000868
0.81028125,0.893,1.0572963,1.0954739
0.6243281249999999,0.047,2.8967779,3.765603
0.94974375,0.891,1.1766108,1.2628038
0.2026843749999999,0.915,0.9999911,1.0001595
0.689746875,0.6940000000000001,1.092864,1.1709093
0.1074125,0.065,0.9996394,0.9996403
0.3373374999999999,0.975,0.9998718,0.9998318
0.4829374999999999,0.328,1.3187923,1.6345643
0.276178125,0.764,0.9999895,1.0000323
0.293096875,0.05,1.2925894,2.838847
0.55055625,0.372,1.4039731,1.720303
0.7466624999999999,0.937,1.0183575,1.0309101
0.8239156249999999,0.121,3.1325116,3.6082509
0.7615281249999999,0.8140000000000001,1.0652928,1.1183627
0.243384375,0.557,1.0000211,1.0000901
0.14028125,0.783,1.0000763,1.0002652
0.2160343749999999,0.871,0.99999124,1.0001428
0.062021875,0.475,1.0000949,1.0002679
0.2786875,0.8,0.9999766,1.0000217
0.1086625,0.342,1.0000441,1.0002147
0.38963125,0.953,0.9998356,0.9996211
0.7878562499999999,0.485,1.7044567,2.0218954
0.77825625,0.647,1.2730978,1.442782
0.2087906249999999,0.439,1.0000019,1.0001156
0.7411125,0.926,1.0182891,1.0319917
0.161359375,0.773,1.000057,1.0002385
0.584090625,0.031,2.8132737,3.8287277
0.0030124999999999,0.451,0.999991,1.0001494
0.2610937499999999,0.707,1.0000095,1.0000718
0.2423312499999999,0.23,0.9995311,0.99961954
0.142665625,0.287,0.99998814,1.0001475
0.87501875,0.841,1.1433392,1.2294356
0.1926,0.506,1.0000427,1.0001868
0.4005968749999999,0.442,1.0140859,1.0338075
0.0804218749999999,0.014,0.9995062,0.9993832
0.7691031249999999,0.289,2.402548,2.848841
0.4135,0.124,1.8118552,2.80919
0.3450812499999999,0.8170000000000001,0.99993795,0.9997983
0.1370843749999999,0.949,1.0000526,1.0002584
0.5988374999999999,0.749,1.0133889,1.0281174
0.2413437499999999,0.722,1.0000122,1.0001148
0.1259718749999999,0.287,0.99999845,1.0001614
0.0045625,0.045,0.99961233,0.99952734
0.70885625,0.419,1.7173125,2.0713735
0.3999124999999999,0.92,0.9998417,0.999563
0.027578125,0.632,1.0001451,1.0003177
0.346475,0.451,1.0005808,1.001039
0.7279625,0.781,1.0613918,1.114682
0.3185718749999999,0.168,1.1199372,1.4663041
0.2368718749999999,0.154,0.9993334,0.9997556
0.0880093749999999,0.948,1.0001173,1.0003295
0.6330968749999999,0.449,1.4142379,1.6881272
0.2977499999999999,0.254,1.0025389,1.010226
0.6728156249999999,0.909,1.0065863,1.0132265
0.6254156249999999,0.072,2.8431418,3.641295
0.4026531249999999,0.473,1.008203,1.019669
0.8416843749999999,0.878,1.0861456,1.1405444
0.6567593749999999,0.657,1.0931122,1.1731732
0.9196375,0.718,1.3799918,1.5658815
0.929425,0.205,3.0580432,3.4317644
0.6710875,0.95,1.0042868,1.0073824
0.0332499999999999,0.31,0.9999112,1.0000632
0.4426593749999999,0.533,1.0098989,1.022318
0.230140625,0.902,0.99997276,1.000114
0.93031875,0.631,1.6013389,1.8525984
0.0856093749999999,0.005,0.9994907,0.99936783
0.2238843749999999,0.391,0.9999441,1.0000196
0.383871875,0.641,1.0001138,0.9998416
0.9005749999999999,0.073,3.351496,3.8005872
0.2837937499999999,0.104,1.0854292,1.6214283
0.54431875,0.8,1.0016289,1.0030259
0.2018499999999999,0.8190000000000001,1.0000138,1.0001739
0.8626031249999999,0.76,1.2212052,1.3519939
0.8777593749999999,0.651,1.4463251,1.6639868
0.8659437499999999,0.486,1.8958814,2.2280035
0.43808125,0.963,0.9997889,0.99939805
0.955078125,0.8130000000000001,1.2733939,1.4093348
0.796796875,0.986,1.0301192,1.0428853
0.0994124999999999,0.263,0.99996644,1.0001245
0.6022218749999999,0.514,1.1994784,1.3597336
0.780459375,0.224,2.694619,3.159607
0.2434624999999999,0.401,0.9999233,0.99995196
0.3716374999999999,0.432,1.005349,1.0128614
0.2344218749999999,0.129,0.99931884,0.9999769
0.1175093749999999,0.869,1.0000892,1.0002902
0.8775031249999999,0.037,3.3716695,3.894354
0.6393812499999999,0.624,1.1061156,1.1965818
0.7802374999999999,0.201,2.7825267,3.2560043
0.4342062499999999,0.372,1.099106,1.2275636
0.530365625,0.216,1.9392515,2.570079
0.4906531249999999,0.486,1.063698,1.1345093
0.422671875,0.653,1.0004065,1.000266
0.707190625,0.146,2.8144405,3.3861053
0.44284375,0.34,1.1702851,1.378546
0.52535,0.234,1.8368239,2.427654
0.113778125,0.605,1.0001177,1.000299
0.7598156249999999,0.11,3.0455759,3.594121
0.3779187499999999,0.87,0.99988693,0.99965614
0.33099375,0.232,1.0594101,1.202332
0.36755,0.141,1.4744347,2.3078485
0.3840687499999999,0.398,1.0184369,1.0455104
0.3974,0.491,1.0045393,1.0106994
0.7082468749999999,0.757,1.0619962,1.116982
0.7191375,0.18,2.716639,3.2505038
0.28018125,0.916,0.9999349,1.0000036
0.013915625,0.877,1.0002115,1.0004078
0.432790625,0.405,1.0613809,1.1416329
0.1365374999999999,0.706,1.0000908,1.0002755
0.7242281249999999,0.093,3.020378,3.6308887
0.3169749999999999,0.239,1.027135,1.1004926
0.6101156249999999,0.065,2.8193657,3.663854
0.39451875,0.138,1.6432263,2.5539327
0.0415593749999999,0.72,1.0001693,1.0003505
0.1047062499999999,0.089,0.9996863,0.9997188
0.8075281249999999,0.985,1.0344837,1.048894
0.6160749999999999,0.841,1.005197,1.0113218
0.2552812499999999,0.036,1.0418931,1.6214588
0.6355249999999999,0.535,1.2241412,1.3929908
0.676975,0.158,2.692167,3.2847085
0.3914718749999999,0.606,1.0003011,1.0001432
0.01710625,0.418,0.99998814,1.0001482
0.1120968749999999,0.452,1.0000981,1.0002759
0.4949281249999999,0.164,2.0290575,2.809459
0.6209906249999999,0.956,1.001243,1.00178
0.1244343749999999,0.894,1.0000772,1.0002797
0.84763125,0.898,1.0797133,1.1271795
0.911084375,0.172,3.1295664,3.5179157
0.13226875,0.246,0.99995273,1.0001062
0.289109375,0.584,1.0000192,0.99997187
0.3871468749999999,0.504,1.0020514,1.0042074
0.5617624999999999,0.114,2.5115256,3.3249989
0.7147937499999999,0.737,1.0806446,1.1486996
0.743778125,0.767,1.0825603,1.1497899
0.5406281249999999,0.111,2.447316,3.3043432
0.3610187499999999,0.277,1.0731192,1.2045224
0.92378125,0.096,3.338159,3.7478058
0.1382031249999999,0.141,0.99979836,0.9999094
0.9254,0.052,3.411886,3.8648722
0.6553125,0.391,1.6609548,2.026654
0.57080625,0.597,1.0596714,1.1179488
0.0363625,0.774,1.0001801,1.0003662
0.8433937499999999,0.132,3.1351118,3.587166
0.7938999999999999,0.934,1.0359144,1.0572472
0.384984375,0.762,0.99995476,0.99963164
0.3974156249999999,0.851,0.99988276,0.99956036
0.17101875,0.676,1.0000627,1.0002332
0.2056343749999999,0.388,0.99997157,1.000083
0.75978125,0.314,2.2737286,2.7111423
0.2320281249999999,0.662,1.0000257,1.0001346
0.177403125,0.958,1.0000058,1.0001957
0.8583749999999999,0.259,2.7358081,3.1463757
0.8969187499999999,0.062,3.364435,3.8296747
0.5634468749999999,0.176,2.2537637,2.942401
0.2286531249999999,0.973,0.9999551,1.0001056
0.40754375,0.414,1.0287702,1.0689486
0.01114375,0.6920000000000001,1.0001647,1.00034
0.6348937499999999,0.656,1.0731261,1.1394439
0.3778999999999999,0.067,1.8451619,3.2573168
0.345759375,0.431,1.0009452,1.0019094
0.8696093749999999,0.96,1.0710406,1.1017301
0.5165,0.95,0.9998294,0.9992689
0.6720499999999999,0.515,1.3397577,1.5632875
0.679271875,0.787,1.0310745,1.0627525
0.4684781249999999,0.424,1.0945898,1.2042564
0.117546875,0.5,1.000107,1.0002851
0.10046875,0.588,1.0001261,1.0003062
0.507,0.62,1.0129819,1.0265872
0.61495,0.845,1.0047861,1.0104072
0.00350625,0.492,1.0000293,1.0001906
0.14056875,0.963,1.000046,1.0002524
0.3601562499999999,0.094,1.6297438,2.8259048
0.2414093749999999,0.266,0.99965495,0.99969244
0.86181875,0.337,2.442476,2.8382754
0.8262593749999999,0.515,1.7034152,2.0078592
0.5567656249999999,0.481,1.1702731,1.3210224
0.541253125,0.782,1.0021638,1.004118
0.0669375,0.761,1.0001553,1.0003436
0.8761249999999999,0.645,1.4570235,1.6785738
0.6284187499999999,0.784,1.0142791,1.0306484
0.9065,0.364,2.4425998,2.8189774
0.6493718749999999,0.069,2.912287,3.6758373
0.159553125,0.922,1.0000315,1.0002264
0.0525843749999999,0.245,0.9998735,1.0000167
0.6040812499999999,0.151,2.504655,3.1888413
0.4785593749999999,0.264,1.5162735,1.9986606
0.417978125,0.617,1.00072,1.0008773
0.4484124999999999,0.32,1.2298331,1.4981787
0.821946875,0.298,2.5005083,2.9211376
0.954021875,0.871,1.200522,1.2999636
0.730771875,0.91,1.0178411,1.0329168
0.549278125,0.27,1.7744323,2.291826
0.1712312499999999,0.308,0.99996585,1.0001132
0.8762281249999999,0.886,1.1092348,1.1718069
0.642678125,0.121,2.736718,3.4149837
0.6492718749999999,0.181,2.5199585,3.1174443
0.604378125,0.665,1.0438886,1.0872322
0.361259375,0.852,0.9999094,0.99973124
0.1288906249999999,0.458,1.0000918,1.0002683
0.4246656249999999,0.848,0.99986565,0.99943614
0.5020812499999999,0.956,0.999795,0.9992269
0.0719625,0.33,1.0000038,1.0001701
0.3600843749999999,0.326,1.030382,1.0821774
0.6553281249999999,0.726,1.0445209,1.0877687
0.2729499999999999,0.21,0.9997028,1.0020151
0.407709375,0.111,1.8380679,2.911377
0.310578125,0.187,1.0604055,1.2636281
0.142459375,0.015,0.9996064,0.99981546
0.6835125,0.8210000000000001,1.0222919,1.0461124
0.419478125,0.52,1.0058429,1.0137074
0.4278218749999999,0.451,1.0271759,1.0630414
0.0485562499999999,0.8260000000000001,1.0001737,1.0003664
0.6651999999999999,0.534,1.2835884,1.4799621
0.347259375,0.442,1.0007856,1.0015007
0.915978125,0.282,2.7698479,3.1500466
0.011409375,0.239,0.9997806,0.9999009
0.932209375,0.119,3.2996147,3.6894808
0.4878125,0.338,1.306574,1.6068519
0.251621875,0.8310000000000001,0.9999794,1.0000818
0.068740625,0.397,1.0000541,1.0002253
0.2193812499999999,0.834,0.999998,1.0001425
0.581428125,0.886,1.0008559,1.0014224
0.0289812499999999,0.074,0.9996093,0.99957895
0.704903125,0.033,3.1016,3.863755
0.8089218749999999,0.907,1.0511357,1.0839484
0.4384968749999999,0.309,1.2255583,1.500313
0.9461875,0.55,1.8731987,2.1778727
0.22403125,0.907,0.9999759,1.0001234
0.5923375,0.274,1.917601,2.431717
0.503071875,0.744,1.0012898,1.0021174
0.3293593749999999,0.894,0.99991167,0.99985975
0.6335593749999999,0.928,1.0021949,1.0039978
0.3285875,0.672,1.0000119,0.999863
0.5687187499999999,0.724,1.0105494,1.0214679
0.7319406249999999,0.547,1.3943135,1.6266234
0.929928125,0.716,1.4018009,1.5932891
0.6040312499999999,0.1,2.69859,3.4715161
0.4671937499999999,0.144,1.9940957,2.863256
0.603190625,0.196,2.3061724,2.9273567
0.4938562499999999,0.48,1.0726587,1.1523339
0.72358125,0.706,1.1159493,1.2070177
0.91971875,0.26,2.856039,3.2346098
0.261346875,0.906,0.9999504,1.0000498
0.2016593749999999,0.498,1.0000327,1.0001652
0.552321875,0.728,1.0069897,1.0137725
0.5461874999999999,0.017,2.7131293,3.8958855
0.8260812499999999,0.083,3.2280793,3.735925
0.501246875,0.7030000000000001,1.002814,1.0053337
0.345325,0.195,1.1713369,1.5320542
0.6721124999999999,0.308,2.0400748,2.5030825
0.959278125,0.578,1.8150336,2.1061537
0.0299343749999999,0.172,0.9997326,0.9998246
0.6242875,0.168,2.497946,3.1355455
0.948975,0.738,1.3907706,1.5744736
0.18715625,0.382,0.99999684,1.0001351
0.43415,0.404,1.0640905,1.1475325
0.2976531249999999,0.339,0.999811,1.0001436
0.4995437499999999,0.27,1.5781004,2.0669804
0.574171875,0.755,1.0075483,1.0153724
0.755975,0.856,1.0419254,1.0770397
0.63263125,0.81,1.0109112,1.0238372
0.4067937499999999,0.0,2.1403418,3.9994712
0.083265625,0.6980000000000001,1.000141,1.0003254
0.2471499999999999,0.134,0.99934536,1.0010566
0.7199625,0.256,2.4064293,2.8933537
0.1014875,0.263,0.999968,1.0001266
0.77816875,0.889,1.041163,1.0718412
0.365215625,0.23,1.165685,1.4643829
0.1111968749999999,0.907,1.000092,1.0002971
0.339903125,0.2,1.137921,1.4413185
0.742728125,0.433,1.7619256,2.112231
0.439915625,0.846,0.99986035,0.9993828
0.8904874999999999,0.504,1.8942009,2.2182658
0.30116875,0.113,1.1629786,1.8179827
0.6177625,0.934,1.0013378,1.0021621
0.796653125,0.53,1.5871093,1.869165
0.65584375,0.58,1.184269,1.3250172
0.022440625,0.771,1.0001876,1.0003709
0.753928125,0.41,1.8760375,2.2485044
0.269921875,0.51,0.9999976,0.99998385
0.41656875,0.771,0.9999464,0.99952954
0.7617187499999999,0.967,1.0195649,1.0296389
0.8170218749999999,0.118,3.1288111,3.6129923
0.684978125,0.324,2.0131187,2.4590745
0.2869406249999999,0.152,1.0308675,1.1817633
0.5634374999999999,0.181,2.23104,2.9106855
0.60253125,0.432,1.3806624,1.6512206
0.8015718749999999,0.415,1.9865149,2.3586466
0.1098999999999999,0.313,1.0000218,1.00019
0.6591468749999999,0.174,2.5782895,3.1733441
0.0563062499999999,0.683,1.0001566,1.0003372
0.8777999999999999,0.978,1.0728042,1.1012112
0.79455625,0.935,1.035985,1.057195
0.8920999999999999,0.008,3.4075553,3.9776263
0.57471875,0.629,1.0431272,1.0863671
0.922975,0.278,2.7981398,3.1750908
0.134078125,0.884,1.0000672,1.0002664
0.2429562499999999,0.17,0.9993157,0.9997466
0.47559375,0.18,1.8662151,2.608435
0.4864843749999999,0.06,2.4120488,3.5637727
0.16550625,0.997,1.0000107,1.0002109
0.897353125,0.119,3.2521539,3.6678236
0.30065,0.004,1.4455826,3.9207418
0.887453125,0.798,1.2037356,1.3210193
0.1565125,0.479,1.000073,1.0002416
0.0772968749999999,0.803,1.000144,1.0003377
0.1331875,0.202,0.9998954,1.0000346
0.4681343749999999,0.045,2.3735032,3.6539164
0.3796093749999999,0.349,1.0381262,1.0975686
0.6119281249999999,0.212,2.2643218,2.85762
0.4773281249999999,0.6,1.0082846,1.017302
0.4421343749999999,0.241,1.4497256,1.9508052
0.94550625,0.457,2.188122,2.5333338
0.0575874999999999,0.092,0.9996453,0.9996574
0.6555124999999999,0.796,1.0193765,1.0409555
0.29405,0.854,0.99994934,0.9999758
0.2194624999999999,0.795,1.0000072,1.0001477
0.6841375,0.376,1.8028718,2.1957204
0.5918125,0.145,2.4892433,3.1983733
0.2308937499999999,0.411,0.999953,1.0000162
0.6823562499999999,0.91,1.0078108,1.0155253
0.3076874999999999,0.606,1.0000229,0.99992347
0.5019781249999999,0.264,1.6119511,2.1187918
0.7829187499999999,0.558,1.478231,1.7291658
0.0715906249999999,0.6880000000000001,1.0001488,1.0003321
0.8022499999999999,0.742,1.166487,1.2788472
0.7729374999999999,0.887,1.0392697,1.0692078
0.742434375,0.208,2.6650026,3.1636033
0.158446875,0.673,1.0000737,1.0002507
0.35740625,0.651,1.0000368,0.99978954
0.95301875,0.8210000000000001,1.259344,1.3893232
0.1243499999999999,0.997,1.000061,1.0002757
0.5636843749999999,0.853,1.000931,1.0016073
0.3762843749999999,0.92,0.99986273,0.9996726
0.30356875,0.757,0.999983,0.9999524
0.500378125,0.155,2.0947762,2.895553
0.9467,0.404,2.3836951,2.7423832
0.145653125,0.714,1.0000808,1.0002639
0.7251218749999999,0.284,2.302136,2.7693076
0.8341999999999999,0.63,1.4096472,1.6241672
0.07941875,0.938,1.0001308,1.000341
0.1812718749999999,0.882,1.0000176,1.0001979
0.2948874999999999,0.771,0.99998075,0.99997914
0.7455999999999999,0.742,1.1044098,1.186152
0.7258937499999999,0.339,2.074141,2.5028014
0.25629375,0.446,0.9999568,0.99996287
0.0337125,0.232,0.9998177,0.9999484
0.3050187499999999,0.787,0.9999708,0.9999468
0.133709375,0.77,1.0000854,1.0002744
0.0782781249999999,0.49,1.0001101,1.0002853
0.6548156249999999,0.332,1.8851637,2.32292
0.656775,0.682,1.0726104,1.1376774
0.2495499999999999,0.556,1.0000193,1.000073
0.310215625,0.934,0.999908,0.99992025
0.396325,0.346,1.0631038,1.1568775
0.05748125,0.59,1.0001376,1.0003132
0.159375,0.713,1.000068,1.0002458
0.530634375,0.307,1.5554544,1.9837897
0.1671625,0.129,0.9997442,0.99988663
0.7894125,0.905,1.0415368,1.0700582
0.5576625,0.5700000000000001,1.0673761,1.1334062
0.2090437499999999,0.499,1.0000266,1.0001488
0.9358125,0.654,1.5533456,1.7905538
0.03996875,0.8150000000000001,1.0001812,1.0003722
0.7168218749999999,0.788,1.0503777,1.0960509
0.256246875,0.905,0.9999541,1.0000613
0.3601593749999999,0.581,1.000123,0.99992794
0.933221875,0.8270000000000001,1.2255285,1.3437632
0.6858312499999999,0.713,1.0742178,1.1392611
0.0104625,0.5660000000000001,1.0000968,1.0002643
0.7219843749999999,0.669,1.1555238,1.27117
0.5906874999999999,0.123,2.5737917,3.3230305
0.2193218749999999,0.65,1.0000328,1.0001574
0.1278406249999999,0.928,1.0000676,1.0002731
0.28785,0.768,0.9999839,1.0000007
0.2242843749999999,0.664,1.0000287,1.0001489
0.89821875,0.659,1.4673914,1.6874084
0.4249218749999999,0.842,0.9998703,0.99943715
0.1146499999999999,0.469,1.0001023,1.0002784
0.3132031249999999,0.999,0.99988157,0.9999064
0.0933624999999999,0.286,0.9999861,1.0001495
0.8094093749999999,0.008,3.2987874,3.973564
0.4669874999999999,0.032,2.395585,3.752961
0.4289906249999999,0.783,0.9999355,0.9994916
0.919915625,0.95,1.1110218,1.1582062
0.6577062499999999,0.876,1.0073272,1.0158153
0.1914281249999999,0.213,0.9997926,0.9999168
0.2206375,0.147,0.9994828,0.9997185
0.035184375,0.356,0.9999644,1.000125
0.3109937499999999,0.542,1.0000179,0.99989486
0.0514656249999999,0.679,1.0001581,1.0003371
0.6471343749999999,0.924,1.003212,1.0061262
0.56526875,0.794,1.0034188,1.0068989
0.4500312499999999,0.5730000000000001,1.0059012,1.0130274
0.218396875,0.114,0.99944645,0.9998449
0.947403125,0.656,1.5714631,1.8110353
0.2450187499999999,0.354,0.9998489,0.9998635
0.8479343749999999,0.517,1.7493321,2.0578427
0.871009375,0.974,1.0690792,1.0967497
0.1848031249999999,0.5730000000000001,1.0000566,1.0002123
0.4687531249999999,0.6940000000000001,1.0010545,1.0015687
0.2599468749999999,0.788,0.999988,1.0000685
0.5302749999999999,0.019,2.6579869,3.8782876
0.5655781249999999,0.669,1.0217723,1.044481
0.377009375,0.609,1.0001581,0.9999357
0.0026125,0.072,0.99962133,0.9995775
0.3477375,0.56,1.000093,0.99991846
0.8952249999999999,0.233,2.9044647,3.2968454
0.2594531249999999,0.352,0.999804,0.9997884
0.3668687499999999,0.416,1.0061798,1.0150752
0.6393843749999999,0.781,1.0179436,1.0380814
0.7349843749999999,0.879,1.0255029,1.048344
0.1592624999999999,0.768,1.0000596,1.000241
0.709,0.41,1.749766,2.1131463
0.6231343749999999,0.472,1.3300861,1.5640414
0.82741875,0.381,2.1846147,2.5737066
0.09201875,0.724,1.0001327,1.0003206
0.754825,0.34,2.152929,2.576351
0.4924781249999999,0.8240000000000001,0.999981,0.99955356
0.8577999999999999,0.905,1.0836003,1.1312184
0.6882531249999999,0.232,2.417832,2.9396029
0.26019375,0.304,0.9996685,0.9996829
0.9524125,0.049,3.4449143,3.878903
0.409446875,0.922,0.99983215,0.99951684
0.8954843749999999,0.945,1.0937746,1.1359646
0.1532937499999999,0.471,1.0000746,1.0002452
0.4921124999999999,0.809,1.0000494,0.9996707
0.916740625,0.35,2.51854,2.8939443
0.523215625,0.088,2.4676955,3.4238179
0.2931749999999999,0.306,0.9997966,1.0004758
0.6166906249999999,0.017,2.9176302,3.9135783
0.94165,0.357,2.5465548,2.9131284
0.845484375,0.851,1.1069831,1.1758869
0.58179375,0.522,1.1513252,1.2818033
0.584803125,0.805,1.0045531,1.0094974
0.8558281249999999,0.407,2.15695,2.530618
0.473571875,0.967,0.9997716,0.9992597
0.690415625,0.55,1.3008707,1.5004675
0.4215156249999999,0.556,1.0030248,1.0066684
0.8273999999999999,0.679,1.2975501,1.4693911
0.7772874999999999,0.234,2.6475596,3.1110737
0.180975,0.451,1.0000398,1.000191
0.4329187499999999,0.635,1.0009112,1.0012697
0.3410999999999999,0.896,0.99990207,0.9998173
0.209225,0.928,0.9999824,1.0001469
0.15486875,0.096,0.9997164,0.99984306
0.6940375,0.097,2.9433897,3.5873833
0.522221875,0.8130000000000001,1.0004406,1.0004481
0.514971875,0.74,1.0021592,1.0039726
0.2770625,0.602,1.00002,1.0000153
0.55516875,0.967,1.0000207,0.99959284
0.688459375,0.639,1.1495209,1.2648236
0.1501874999999999,0.387,1.0000496,1.000217
0.1136312499999999,0.536,1.0001144,1.000293
0.2160312499999999,0.426,0.9999847,1.0000842
0.4264406249999999,0.782,0.99993557,0.9994954
0.0846374999999999,0.61,1.0001359,1.0003157
0.56956875,0.094,2.610833,3.4576364
0.3831187499999999,0.647,1.000098,0.999816
0.776271875,0.168,2.894042,3.384952
0.127315625,0.629,1.0001061,1.0002873
0.695471875,0.789,1.0380315,1.0749793
0.419121875,0.332,1.1255629,1.2970712
0.0283093749999999,0.6960000000000001,1.0001671,1.000344
0.8718624999999999,0.057,3.3397906,3.835474
0.02265625,0.802,1.0001932,1.0003809
0.215346875,0.872,0.9999913,1.0001435
0.1124468749999999,0.6930000000000001,1.0001158,1.0003015
0.5167124999999999,0.8170000000000001,1.0002782,1.0001211
0.649296875,0.929,1.0031934,1.0059717
0.190946875,0.348,0.99996406,1.0000942
0.6355156249999999,0.838,1.0079322,1.0174907
0.6049374999999999,0.409,1.45314,1.7606927
0.46333125,0.643,1.0024993,1.0049323
0.02130625,0.078,0.9996152,0.9995884
0.1218812499999999,0.395,1.0000739,1.000248
0.1271999999999999,0.806,1.0000873,1.0002809
0.6513406249999999,0.858,1.0081873,1.0179555
0.63740625,0.482,1.3395083,1.5735685
0.734825,0.439,1.7195048,2.061926
0.0101406249999999,0.378,0.9999332,1.0000873
0.398303125,0.834,0.99989355,0.9995554
0.0970781249999999,0.036,0.9995659,0.9995047
0.6548062499999999,0.937,1.00334,1.0060531
0.0789375,0.128,0.9997349,0.9998058
0.820284375,0.94,1.0472348,1.0724425
0.6870218749999999,0.237,2.392658,2.9114008
0.5250406249999999,0.125,2.3306866,3.1782758
0.52586875,0.172,2.1245055,2.8571365
0.6192718749999999,0.982,1.001118,1.0014422
0.4113937499999999,0.088,1.9556686,3.1583903
0.8071437499999999,0.253,2.6437852,3.0836124
0.3843499999999999,0.93,0.99985087,0.99963796
0.8648843749999999,0.5730000000000001,1.6196982,1.8918197
0.1847249999999999,0.775,1.0000359,1.0002054
0.826003125,0.435,1.9762777,2.3365247
0.734240625,0.873,1.026769,1.0509558
0.380821875,0.179,1.3944247,2.0241756
0.7314656249999999,0.773,1.0687981,1.1272707
0.126715625,0.321,1.000027,1.0001959
0.6754874999999999,0.127,2.80275,3.4305236
0.67264375,0.788,1.0278842,1.0569609
0.07829375,0.48,1.0001067,1.0002817
0.908740625,0.918,1.1173494,1.1751451
0.1032749999999999,0.728,1.0001216,1.0003102
0.1521406249999999,0.921,1.00004,1.000238
0.434628125,0.586,1.0027149,1.0057596
0.18325,0.446,1.0000349,1.0001837
0.1991562499999999,0.654,1.0000436,1.0001919
0.074821875,0.187,0.99982995,0.99995285
0.6473687499999999,0.232,2.2923763,2.8396986
0.1153593749999999,0.905,1.0000868,1.000292
0.6375624999999999,0.837,1.0083514,1.0184175
0.5517593749999999,0.283,1.7291378,2.2213864
0.608103125,0.771,1.0117674,1.0250618
0.772634375,0.304,2.3499954,2.7880752
0.74405,0.593,1.3159275,1.5114937
0.4865906249999999,0.132,2.138239,3.0245392
0.8825781249999999,0.272,2.7383933,3.1351724
